Frame,Vehicle_Count,Average_Speed_kmph,Queue_Length_meters,Congestion_Level,Traffic_Density_vehicles_per_meter
frame_0.jpg,33,0.0,16.87312164306641,Medium,1.9557732527555465
frame_10.jpg,29,33.27743378760963,16.37130699157715,Medium,1.7713918635158554
frame_100.jpg,23,77.67313491732304,17.39230947494507,Medium,1.322423570781858
frame_1000.jpg,12,163.3269293969508,4.160635375976563,Low,2.884174871291965
frame_1010.jpg,9,22.303601348673155,4.534033203125,Low,1.9849876692117987
frame_1020.jpg,11,17.04143111675431,4.161529541015625,Low,2.6432589007443257
frame_1030.jpg,9,35.956731748354954,4.160562133789063,Low,2.163169233048712
frame_1040.jpg,15,3.5658175887315844,12.279360961914064,Medium,1.2215619401143374
frame_1050.jpg,11,49.12906155675923,6.329043579101563,Low,1.7380193172190959
frame_1060.jpg,12,2.948539398108447,6.31339111328125,Low,1.9007217808439014
frame_1070.jpg,12,7.051193319454305,6.3148849487304695,Low,1.9002721502333078
frame_1080.jpg,13,18.47606711149712,6.279507446289063,Low,2.070226066485912
frame_1090.jpg,11,20.31991301312223,6.27642822265625,Low,1.752589149397567
frame_110.jpg,24,91.9875277275473,17.577712059020996,Medium,1.3653654081609012
frame_1100.jpg,12,159.25747647967972,6.69488525390625,Low,1.7924130952055357
frame_1110.jpg,14,5.548653703422237,6.738127136230469,Low,2.077728679935841
frame_1120.jpg,13,9.004184827635804,6.739614868164063,Low,1.9288936021267529
frame_1130.jpg,12,12.99436834297297,6.735003662109375,Low,1.7817362249572481
frame_1140.jpg,15,20.48664577067228,6.741499328613282,Low,2.2250243260182128
frame_1150.jpg,13,17.353054859716433,6.724564361572266,Low,1.9332107332169957
frame_1160.jpg,14,2.9609352681083365,6.715867614746094,Low,2.084615243049173
frame_1170.jpg,15,9.928766468132322,6.734553527832031,Low,2.2273191441732823
frame_1180.jpg,14,18.728311351297336,6.673768615722657,Low,2.0977652666916797
frame_1190.jpg,13,17.159126699353134,6.643698120117188,Low,1.9567415263249037
frame_120.jpg,27,78.13585805465642,16.981422710418702,Medium,1.589972787346878
frame_1200.jpg,13,138.270801476523,6.556448364257813,Low,1.9827808102430766
frame_1210.jpg,12,31.24767554440073,6.557572937011719,Low,1.829945334236479
frame_1220.jpg,16,24.23562455022572,6.622503662109375,Low,2.4160047040130648
frame_1230.jpg,17,15.93852204487921,6.634776306152344,Low,2.5622566934526665
frame_1240.jpg,12,29.747500563830737,6.605450439453126,Low,1.816681558660441
frame_1250.jpg,16,10.566290770858457,12.010310363769532,Medium,1.3321887208065681
frame_1260.jpg,15,52.18062194281531,7.013909912109376,Low,2.1386074511882165
frame_1270.jpg,11,52.870756440893,7.027996063232422,Low,1.565168776565978
frame_1280.jpg,15,32.13416088130561,6.986792755126953,Low,2.146907819613356
frame_1290.jpg,14,48.530874704613744,13.079246520996094,Medium,1.0703980521756986
frame_130.jpg,29,99.8741819132919,17.07090005874634,Medium,1.698797362775359
frame_1300.jpg,14,162.79677644154432,12.641329956054689,Medium,1.1074784099986696
frame_1310.jpg,13,41.04520747240775,12.300093078613282,Medium,1.0569025711361224
frame_1320.jpg,16,50.26553438303937,7.389546203613282,Low,2.1652209160254587
frame_1330.jpg,14,20.387230307922604,7.110812377929688,Low,1.9688327093895421
frame_1340.jpg,13,21.279963124956428,7.170327758789063,Low,1.8130273032589324
frame_1350.jpg,14,27.59444938626138,7.424404907226563,Low,1.8856730168869245
frame_1360.jpg,16,17.194403064260193,7.178362274169922,Low,2.228920663084001
frame_1370.jpg,16,24.321495660605017,7.174310302734376,Low,2.2301795329234433
frame_1380.jpg,15,29.79396440875701,7.290870666503906,Low,2.057367451176136
frame_1390.jpg,16,21.15618582337255,7.3526351928710945,Low,2.1760905553308483
frame_140.jpg,23,120.65303782505926,17.239806938171387,Medium,1.334121668675693
frame_1400.jpg,16,155.5221313288025,7.452304077148438,Low,2.146987003531164
frame_1410.jpg,14,38.97585827040368,7.352925109863282,Low,1.904004160360653
frame_1420.jpg,15,17.926585532996267,7.4104560852050785,Low,2.0241669105829247
frame_1430.jpg,13,27.70871355624035,7.085218048095704,Low,1.834805917299047
frame_1440.jpg,13,15.758405410588448,7.158570861816407,Low,1.8160049332390622
frame_1450.jpg,12,17.480644842571376,7.2186767578125,Low,1.6623545287594232
frame_1460.jpg,15,7.265612865328511,7.26162109375,Low,2.065654460119152
frame_1470.jpg,15,12.591834319109322,5.741722869873048,Low,2.6124562853260205
frame_1480.jpg,11,24.34710174021358,5.747204589843751,Low,1.913973972570734
frame_1490.jpg,12,0.8781623802093811,5.7493225097656255,Low,2.0872024450910804
frame_150.jpg,24,78.02673534481367,16.74992275238037,Medium,1.4328424288756378
frame_1500.jpg,10,164.2390811573275,5.883811950683594,Low,1.6995784508099683
frame_1510.jpg,12,1.4052822683034858,5.8807723999023445,Low,2.0405482790320657
frame_1520.jpg,11,9.426475080677816,5.880596923828126,Low,1.8705584046116304
frame_1530.jpg,8,69.15923227848674,5.722409057617188,Low,1.3980126061332638
frame_1540.jpg,11,0.4934786216791406,5.719230651855469,Low,1.9233356144556455
frame_1550.jpg,8,72.28633429480571,5.721060180664063,Low,1.3983422210866192
frame_1560.jpg,10,6.628582465106673,5.7342376708984375,Low,1.743910973685401
frame_1570.jpg,9,59.68901707054308,5.736578369140625,Low,1.568879464527956
frame_1580.jpg,12,0.4796914602313707,12.150257873535155,Medium,0.9876333592999341
frame_1590.jpg,13,15.82487216034218,12.794403076171877,Medium,1.0160692861248857
frame_160.jpg,24,86.38133183600566,17.30009059906006,Medium,1.387275971913347
frame_1600.jpg,11,183.5998649365569,12.76212615966797,Medium,0.8619253455402438
frame_1610.jpg,10,15.233357582024963,12.88137664794922,Medium,0.7763145410076996
frame_1620.jpg,13,89.2208255097768,6.040520477294923,Low,2.1521324278039176
frame_1630.jpg,10,24.116443020338583,6.105257415771485,Low,1.6379325749914118
frame_1640.jpg,11,7.458688199391178,6.239785766601563,Low,1.76288103653774
frame_1650.jpg,12,20.16749326127472,6.355699920654297,Low,1.8880690010243029
frame_1660.jpg,11,14.155151664925674,6.534465789794922,Low,1.6833816801335224
frame_1670.jpg,11,10.130408018579663,6.513931274414063,Low,1.6886883721366042
frame_1680.jpg,11,37.964025275661406,7.290963745117188,Low,1.5087168698879871
frame_1690.jpg,15,32.90833749962491,12.890325927734375,Medium,1.1636633615079137
frame_170.jpg,21,76.53835639812952,16.165911197662354,Medium,1.2990297758802902
frame_1700.jpg,16,124.31092899509945,12.41328125,Medium,1.288942035370382
frame_1710.jpg,13,58.23087644372716,12.115264892578123,Medium,1.0730264765373698
frame_1720.jpg,12,50.12068750913512,11.886990356445311,Medium,1.0095070022071158
frame_1730.jpg,13,50.9729633463536,8.191496276855469,Low,1.5870116472775115
frame_1740.jpg,11,43.81518688830701,8.91890869140625,Low,1.2333347476243333
frame_1750.jpg,11,47.46642371120363,9.04648895263672,Low,1.2159413511242838
frame_1760.jpg,11,59.56307651955563,7.006685638427735,Low,1.5699291459104685
frame_1770.jpg,11,24.905566995243383,7.270710754394532,Low,1.5129194891092905
frame_1780.jpg,13,54.86598660184568,7.414335632324219,Low,1.7533600641605709
frame_1790.jpg,12,70.22865766107007,7.587231445312501,Low,1.5816045795484162
frame_180.jpg,19,82.49728566127071,16.293103599548342,Medium,1.1661375553106221
frame_1800.jpg,16,129.10453017583382,8.120288085937501,Low,1.970373443733896
frame_1810.jpg,12,48.30582957159014,8.332533264160157,Low,1.4401382652277346
frame_1820.jpg,9,65.13248282210036,8.483766174316406,Low,1.060849605596914
frame_1830.jpg,9,102.16717318633016,5.693537902832031,Low,1.580739454728719
frame_1840.jpg,6,80.62337379050577,6.327428436279297,Low,0.9482525263498935
frame_1850.jpg,8,72.7270403879623,6.524488830566407,Low,1.226149696589411
frame_1860.jpg,7,63.945381829590886,8.831243896484375,Low,0.7926403213466481
frame_1870.jpg,9,71.59314281352356,6.755712890625,Low,1.3322058153906198
frame_1880.jpg,9,71.17302342181378,9.087562561035156,Low,0.9903645713086368
frame_1890.jpg,7,82.26160603603358,1.4330673217773438,Low,4.884627465594804
frame_190.jpg,22,108.0883976761996,12.36018867492676,Medium,1.7799081048518346
frame_1900.jpg,7,134.74712910246404,4.058773803710937,Low,1.7246588104022695
frame_1910.jpg,6,39.86175548182512,4.052518463134766,Low,1.4805608054796593
frame_1920.jpg,10,58.03313158717881,5.30076904296875,Low,1.88651871434855
frame_1930.jpg,10,9.196851156489048,5.378260803222656,Low,1.85933712883689
frame_1940.jpg,10,35.59759127193434,3.6887542724609377,Low,2.7109423022988572
frame_1950.jpg,10,47.75565904086804,2.885285949707032,Low,3.4658609837320933
frame_1960.jpg,9,25.243588463588747,7.258169555664063,Low,1.2399820548386975
frame_1970.jpg,8,23.29699951766945,6.885852813720703,Low,1.1618023527977908
frame_1980.jpg,6,39.04515370724409,5.868878173828126,Low,1.022341889248375
frame_1990.jpg,7,19.998684478496823,5.418768310546875,Low,1.2918064768289645
frame_20.jpg,31,91.67361404489225,16.365720558166505,Medium,1.8942031846273326
frame_200.jpg,22,70.56118668472881,13.572099494934085,Medium,1.6209724964226582
frame_2000.jpg,7,146.22657091684414,5.8753608703613285,Low,1.1914161792702798
frame_2010.jpg,8,68.18727209605571,3.7043823242187504,Low,2.1596043010185753
frame_2020.jpg,6,68.96960158925943,4.976406860351563,Low,1.2056891987276386
frame_2030.jpg,5,57.24624425018587,3.421183776855469,Low,1.4614824359408358
frame_2040.jpg,8,38.53076376925006,4.953355407714844,Low,1.615066826729213
frame_2050.jpg,11,32.335819550090065,4.577179718017578,Low,2.403226588787781
frame_2060.jpg,10,25.59155280628685,4.263948059082032,Low,2.3452443278947586
frame_2070.jpg,11,19.45337346575042,7.31143798828125,Low,1.5044920052157682
frame_2080.jpg,7,52.87188927900298,6.3491050720214846,Low,1.1025175864306933
frame_2090.jpg,10,37.93716445853412,5.796542358398438,Low,1.7251663805253312
frame_210.jpg,29,69.19629641585327,13.77809944152832,Medium,2.1047895700760892
frame_2100.jpg,9,131.04205890093232,5.290557861328125,Low,1.7011438558845415
frame_2110.jpg,8,37.10691481998896,4.781376647949219,Low,1.6731582949925692
frame_2120.jpg,11,33.459385477447526,4.3997344970703125,Low,2.500150863040636
frame_2130.jpg,10,47.831686047966464,3.4214797973632813,Low,2.922711982022039
frame_2140.jpg,7,36.04203879892667,2.577783203125,Low,2.7155115261493
frame_2150.jpg,10,33.70538397366786,6.366233825683594,Low,1.5707874190320397
frame_2160.jpg,8,29.843074818919906,4.586862182617188,Low,1.744111700220156
frame_2170.jpg,8,37.561827474727394,4.992809295654297,Low,1.602304339355228
frame_2180.jpg,9,23.089782199340668,4.392890167236328,Low,2.0487650857116955
frame_2190.jpg,8,40.25857587655971,2.472952270507813,Low,3.2349997593593773
frame_220.jpg,25,79.36515001980318,12.75394287109375,Medium,1.9601781388453134
frame_2200.jpg,9,131.75147489299778,2.264251708984375,Low,3.9748231012871487
frame_2210.jpg,9,18.12871471522641,3.5969009399414062,Low,2.5021539792938
frame_2220.jpg,8,41.67482173304084,9.32092742919922,Low,0.858283691270762
frame_2230.jpg,6,58.55181134985638,8.496246337890625,Low,0.7061942134659938
frame_2240.jpg,7,52.90424929388994,8.858221054077148,Low,0.7902263848764679
frame_2250.jpg,11,87.0178521779839,7.9875244140625,Low,1.3771475903890649
frame_2260.jpg,12,37.6348654229964,6.53418197631836,Low,1.836496143433293
frame_2270.jpg,12,37.13602801754314,5.107447814941406,Low,2.3495100556671407
frame_2280.jpg,9,39.735283074294486,4.3796234130859375,Low,2.054971204398254
frame_2290.jpg,8,41.01406033578738,6.537956237792969,Low,1.2236239749901685
frame_230.jpg,25,67.46876104866564,12.925960922241211,Medium,1.9340921847429886
frame_2300.jpg,12,100.29474335227135,6.668629455566407,Low,1.7994702029790268
frame_2310.jpg,8,53.18103451734689,5.533152770996094,Low,1.4458303125000862
frame_2320.jpg,7,57.90797787088508,5.509710693359375,Low,1.2704841305799972
frame_2330.jpg,7,36.899910267700434,4.038359069824219,Low,1.7333773146390112
frame_2340.jpg,6,38.742221305031016,3.6240482330322266,Low,1.6556071040422726
frame_2350.jpg,9,28.28715685164219,3.377000427246094,Low,2.6650870184637196
frame_240.jpg,23,65.89605854885849,11.393558502197266,Medium,2.0186845045438977
frame_250.jpg,22,25.851609917688368,14.386756324768069,Medium,1.529184167950705
frame_260.jpg,26,30.969800530105704,11.431108474731444,Medium,2.2744950813364433
frame_270.jpg,24,22.742351909146343,11.583141708374024,Medium,2.071976723089662
frame_280.jpg,22,28.735331643185688,12.146151351928712,Medium,1.8112733295149146
frame_290.jpg,18,28.142554393248545,9.950808334350588,Low,1.808898271898503
frame_30.jpg,29,77.54531037001492,19.09281358718872,Medium,1.518896094992464
frame_300.jpg,22,87.65369890567884,14.469800186157228,Medium,1.5204080026652105
frame_310.jpg,18,40.0657296200702,12.629803848266604,Medium,1.42520028151272
frame_320.jpg,19,28.219327538002293,13.990548324584962,Medium,1.3580597099694909
frame_330.jpg,20,38.1927488078987,15.089719963073732,Medium,1.3254056436396622
frame_340.jpg,18,24.29998287891633,15.184020042419434,Medium,1.1854568124721643
frame_350.jpg,26,13.813699193931017,15.471131896972658,Medium,1.68054930777803
frame_360.jpg,21,33.65383734673598,14.388082122802736,Medium,1.4595412940212835
frame_370.jpg,22,20.896828287283228,14.540377998352051,Medium,1.5130280658792634
frame_380.jpg,21,18.10223461991797,14.729985809326172,Medium,1.4256632879241486
frame_390.jpg,26,11.820682278081554,14.509033012390136,Medium,1.7919871005736245
frame_40.jpg,27,73.27661886627033,15.16604232788086,Medium,1.7802930663304228
frame_400.jpg,25,77.84423966532601,10.745556640625,Medium,2.3265430387742025
frame_410.jpg,23,22.52986772743379,11.28093719482422,Medium,2.0388376960872163
frame_420.jpg,28,21.82181526569236,11.306965637207032,Medium,2.4763496147774946
frame_430.jpg,24,22.981616272619185,11.381309509277344,Medium,2.1087204403356816
frame_440.jpg,26,20.56138883370944,12.050444412231446,Medium,2.1575967749047886
frame_450.jpg,27,15.460489445336083,11.924700164794922,Medium,2.264207873310862
frame_460.jpg,34,11.469861259686288,13.211678695678712,Medium,2.5734806895599687
frame_470.jpg,31,22.824557879372367,12.383831405639649,Medium,2.5032640533108736
frame_480.jpg,30,21.365500956133324,15.050374031066896,Medium,1.9933059429668771
frame_490.jpg,34,21.40722480228728,14.961220932006835,Medium,2.272541803541122
frame_50.jpg,30,75.11597877650662,17.70019989013672,Medium,1.6948961133889362
frame_500.jpg,11,176.71481478467788,4.708652496337891,Low,2.3361248273375756
frame_510.jpg,12,25.151770810014344,4.58226318359375,Low,2.6187932729321566
frame_520.jpg,13,11.105582981804444,4.575527954101562,Low,2.841202180471137
frame_530.jpg,11,18.85174680710545,4.200074005126953,Low,2.6190014715389545
frame_540.jpg,10,17.152102671693708,4.196347045898437,Low,2.3830250192900815
frame_550.jpg,10,27.401486989957267,4.189014434814453,Low,2.3871963574274333
frame_560.jpg,13,7.761385174542791,4.183116149902344,Low,3.107731063193999
frame_570.jpg,11,38.98829448631025,4.542837524414063,Low,2.4213941046502176
frame_580.jpg,11,26.466241690015032,4.540868377685547,Low,2.422444141753924
frame_590.jpg,11,43.98100821321737,4.540823364257813,Low,2.422468155573791
frame_60.jpg,24,97.91469775842562,14.645371627807618,Medium,1.6387429837854344
frame_600.jpg,14,150.02774172564776,4.532716369628907,Low,3.088655644506206
